startDate,scenario,date,region,overshoot,grp
1992,Converge15C,2040,USA,44356719.591588974,1.5C
1992,Converge15C,2040,Rest of global North,19728647.39644086,1.5C
1992,Converge15C,2040,EU and UK,17046536.1970666,1.5C
1992,Converge15C,2040,Rest of global South overshoot,9140540.065796688,1.5C
1992,Converge15C,2041,USA,39921047.63243008,1.5C
1992,Converge15C,2041,Rest of global North,17755782.656796776,1.5C
1992,Converge15C,2041,EU and UK,15341882.577359939,1.5C
1992,Converge15C,2041,Rest of global South overshoot,8226486.059217018,1.5C
1992,Converge15C,2042,USA,35485375.67327118,1.5C
1992,Converge15C,2042,Rest of global North,15782917.917152686,1.5C
1992,Converge15C,2042,EU and UK,13637228.95765328,1.5C
1992,Converge15C,2042,Rest of global South overshoot,7312432.05263735,1.5C
1992,Converge15C,2043,USA,31049703.71411228,1.5C
1992,Converge15C,2043,Rest of global North,13810053.177508598,1.5C
1992,Converge15C,2043,EU and UK,11932575.33794662,1.5C
1992,Converge15C,2043,Rest of global South overshoot,6398378.046057682,1.5C
1992,Converge15C,2044,USA,26614031.7549534,1.5C
1992,Converge15C,2044,Rest of global North,11837188.437864516,1.5C
1992,Converge15C,2044,EU and UK,10227921.71823996,1.5C
1992,Converge15C,2044,Rest of global South overshoot,5484324.039478013,1.5C
1992,Converge15C,2045,USA,22178359.795794502,1.5C
1992,Converge15C,2045,Rest of global North,9864323.69822043,1.5C
1992,Converge15C,2045,EU and UK,8523268.098533299,1.5C
1992,Converge15C,2045,Rest of global South overshoot,4570270.032898343,1.5C
1992,Converge15C,2046,USA,17742687.836635605,1.5C
1992,Converge15C,2046,Rest of global North,7891458.958576342,1.5C
1992,Converge15C,2046,EU and UK,6818614.47882664,1.5C
1992,Converge15C,2046,Rest of global South overshoot,3656216.0263186744,1.5C
1992,Converge15C,2047,USA,13307015.877476707,1.5C
1992,Converge15C,2047,Rest of global North,5918594.218932258,1.5C
1992,Converge15C,2047,EU and UK,5113960.859119982,1.5C
1992,Converge15C,2047,Rest of global South overshoot,2742162.0197390066,1.5C
1992,Converge15C,2048,USA,8871343.91831781,1.5C
1992,Converge15C,2048,Rest of global North,3945729.479288175,1.5C
1992,Converge15C,2048,EU and UK,3409307.239413323,1.5C
1992,Converge15C,2048,Rest of global South overshoot,1828108.0131593377,1.5C
1992,Converge15C,2049,USA,4435671.959158912,1.5C
1992,Converge15C,2049,Rest of global North,1972864.7396440906,1.5C
1992,Converge15C,2049,EU and UK,1704653.619706663,1.5C
1992,Converge15C,2049,Rest of global South overshoot,914054.0065796695,1.5C
1992,Converge15C,2050,USA,1.4901161193847656e-8,1.5C
1992,Converge15C,2050,Rest of global North,9.313225746154785e-10,1.5C
1992,Converge15C,2050,Rest of global South overshoot,8.822098607197404e-11,1.5C
1992,Converge15C,2050,EU and UK,2.9103830456733704e-11,1.5C
1992,Historical,1998,Rest of global South overshoot,128964.63702975749,1.5C
1992,Historical,1999,Rest of global South overshoot,323010.71722975746,1.5C
1992,Historical,2000,USA,739052.812439315,1.5C
1992,Historical,2000,Rest of global South overshoot,533546.4313297574,1.5C
1992,Historical,2000,EU and UK,10897.13122885357,1.5C
1992,Historical,2001,USA,7541189.650439315,1.5C
1992,Historical,2001,Rest of global South overshoot,736303.4279297574,1.5C
1992,Historical,2001,EU and UK,24791.898858853572,1.5C
1992,Historical,2002,USA,14402969.367439315,1.5C
1992,Historical,2002,Rest of global South overshoot,948283.5094297575,1.5C
1992,Historical,2002,EU and UK,39246.16679885358,1.5C
1992,Historical,2003,USA,21358813.015439317,1.5C
1992,Historical,2003,Rest of global South overshoot,1192254.0536297574,1.5C
1992,Historical,2003,EU and UK,54731.59262885357,1.5C
1992,Historical,2004,USA,28549149.596439317,1.5C
1992,Historical,2004,Rest of global South overshoot,1474704.3126297574,1.5C
1992,Historical,2004,Rest of global North,459911.2224254897,1.5C
1992,Historical,2004,EU and UK,90476.43418155366,1.5C
1992,Historical,2005,USA,35864524.65243931,1.5C
1992,Historical,2005,Rest of global North,3023397.112625489,1.5C
1992,Historical,2005,Rest of global South overshoot,1879759.5221149712,1.5C
1992,Historical,2005,EU and UK,799832.2715079713,1.5C
1992,Historical,2006,USA,43207258.793439314,1.5C
1992,Historical,2006,Rest of global North,5583289.619304759,1.5C
1992,Historical,2006,Rest of global South overshoot,2423253.58139436,1.5C
1992,Historical,2006,EU and UK,2115837.663849652,1.5C
1992,Historical,2007,USA,50563430.59143931,1.5C
1992,Historical,2007,Rest of global North,8191658.851050749,1.5C
1992,Historical,2007,EU and UK,4445670.356018987,1.5C
1992,Historical,2007,Rest of global South overshoot,3166233.3391322955,1.5C
1992,Historical,2008,USA,57639453.94943932,1.5C
1992,Historical,2008,Rest of global North,10877715.417761747,1.5C
1992,Historical,2008,EU and UK,6830979.963425325,1.5C
1992,Historical,2008,Rest of global South overshoot,3995218.454269296,1.5C
1992,Historical,2009,USA,63991930.53743932,1.5C
1992,Historical,2009,Rest of global North,14720187.434234312,1.5C
1992,Historical,2009,EU and UK,9512927.008525422,1.5C
1992,Historical,2009,Rest of global South overshoot,4809332.411077953,1.5C
1992,Historical,2010,USA,70652498.14343931,1.5C
1992,Historical,2010,Rest of global North,18863925.99372441,1.5C
1992,Historical,2010,EU and UK,12598696.941769376,1.5C
1992,Historical,2010,Rest of global South overshoot,6213490.008000754,1.5C
1992,Historical,2011,USA,77205704.58543931,1.5C
1992,Historical,2011,Rest of global North,23163483.088192612,1.5C
1992,Historical,2011,EU and UK,16620839.336084815,1.5C
1992,Historical,2011,Rest of global South overshoot,7717691.78304003,1.5C
1992,Historical,2012,USA,83578573.96943931,1.5C
1992,Historical,2012,Rest of global North,27547824.921912227,1.5C
1992,Historical,2012,EU and UK,20800715.552315712,1.5C
1992,Historical,2012,Rest of global South overshoot,9593917.589153118,1.5C
1992,Historical,2013,USA,90043359.02943932,1.5C
1992,Historical,2013,Rest of global North,31891473.11941187,1.5C
1992,Historical,2013,EU and UK,24943350.785149954,1.5C
1992,Historical,2013,Rest of global South overshoot,11809160.506953293,1.5C
1992,Historical,2014,USA,96452695.38743933,1.5C
1992,Historical,2014,Rest of global North,36100974.05262946,1.5C
1992,Historical,2014,EU and UK,28912637.267143957,1.5C
1992,Historical,2014,Rest of global South overshoot,14075309.187213494,1.5C
1992,Historical,2015,USA,102673875.0464393,1.5C
1992,Historical,2015,Rest of global North,40415730.66114836,1.5C
1992,Historical,2015,EU and UK,32921496.71163596,1.5C
1992,Historical,2015,Rest of global South overshoot,16394321.976363514,1.5C
1992,Historical,2016,USA,108818949.24243931,1.5C
1992,Historical,2016,Rest of global North,44052892.753608264,1.5C
1992,Historical,2016,EU and UK,36315196.90892458,1.5C
1992,Historical,2016,Rest of global South overshoot,18468362.840724647,1.5C
1992,Historical,2017,USA,114984225.63843931,1.5C
1992,Historical,2017,Rest of global North,47660107.971772164,1.5C
1992,Historical,2017,EU and UK,39690907.72459958,1.5C
1992,Historical,2017,Rest of global South overshoot,20518242.304674763,1.5C
1992,Historical,2018,USA,121193020.1414393,1.5C
1992,Historical,2018,Rest of global North,51532996.628023624,1.5C
1992,Historical,2018,EU and UK,43574592.32273858,1.5C
1992,Historical,2018,Rest of global South overshoot,22660589.018355865,1.5C
1992,Historical,2019,USA,127121687.07043932,1.5C
1992,Historical,2019,Rest of global North,55359430.817660026,1.5C
1992,Historical,2019,EU and UK,47333608.48120758,1.5C
1992,Historical,2019,Rest of global South overshoot,24903400.576784242,1.5C
1992,NetZero,2020,USA,133070158.7747669,1.5C
1992,NetZero,2020,Rest of global North,59185942.189322576,1.5C
1992,NetZero,2020,EU and UK,51139608.591199785,1.5C
1992,NetZero,2020,Rest of global South overshoot,27421620.197390065,1.5C
1992,NetZero,2021,USA,138102324.42349064,1.5C
1992,NetZero,2021,Rest of global North,62466664.43565806,1.5C
1992,NetZero,2021,EU and UK,54463071.85874709,1.5C
1992,NetZero,2021,Rest of global South overshoot,29871724.57532932,1.5C
1992,NetZero,2022,USA,142358909.19716334,1.5C
1992,NetZero,2022,Rest of global North,65278387.764865,1.5C
1992,NetZero,2022,EU and UK,57381169.59536225,1.5C
1992,NetZero,2022,Rest of global South overshoot,31999701.060859676,1.5C
1992,NetZero,2023,USA,145959160.91672295,1.5C
1992,NetZero,2023,Rest of global North,67687363.28504989,1.5C
1992,NetZero,2023,EU and UK,59903710.75228468,1.5C
1992,NetZero,2023,Rest of global South overshoot,34149115.59857183,1.5C
1992,NetZero,2024,USA,149004091.18969953,1.5C
1992,NetZero,2024,Rest of global North,69750737.00000466,1.5C
1992,NetZero,2024,EU and UK,62083367.81386233,1.5C
1992,NetZero,2024,Rest of global South overshoot,36082065.13906851,1.5C
1992,NetZero,2025,USA,151579230.07719505,1.5C
1992,NetZero,2025,Rest of global North,71517718.93183735,1.5C
1992,NetZero,2025,EU and UK,63966708.31115493,1.5C
1992,NetZero,2025,Rest of global South overshoot,37745322.53459898,1.5C
1992,NetZero,2026,USA,153756965.47093356,1.5C
1992,NetZero,2026,Rest of global North,73030595.96067321,1.5C
1992,NetZero,2026,EU and UK,65603635.4797196,1.5C
1992,NetZero,2026,Rest of global South overshoot,39180869.74860363,1.5C
1992,NetZero,2027,USA,155598552.45591354,1.5C
1992,NetZero,2027,Rest of global North,74325666.23831707,1.5C
1992,NetZero,2027,EU and UK,67044481.92692394,1.5C
1992,NetZero,2027,Rest of global South overshoot,40432422.48536591,1.5C
1992,NetZero,2028,USA,157155825.8001098,1.5C
1992,NetZero,2028,Rest of global North,75434096.63059564,1.5C
1992,NetZero,2028,EU and UK,68289828.09786156,1.5C
1992,NetZero,2028,Rest of global South overshoot,41510417.772340454,1.5C
1992,NetZero,2029,USA,158472641.9330734,1.5C
1992,NetZero,2029,Rest of global North,76382635.43174666,1.5C
1992,NetZero,2029,EU and UK,69366139.63685316,1.5C
1992,NetZero,2029,Rest of global South overshoot,42490047.760766074,1.5C
1992,NetZero,2030,USA,159586097.08894342,1.5C
1992,NetZero,2030,Rest of global North,77194230.7581606,1.5C
1992,NetZero,2030,EU and UK,70296289.3401724,1.5C
1992,NetZero,2030,Rest of global South overshoot,43338020.16669089,1.5C
1992,NetZero,2031,USA,160527574.74635464,1.5C
1992,NetZero,2031,Rest of global North,77888566.03119574,1.5C
1992,NetZero,2031,EU and UK,71100070.69924597,1.5C
1992,NetZero,2031,Rest of global South overshoot,44068772.90970894,1.5C
1992,NetZero,2032,USA,161323608.6675735,1.5C
1992,NetZero,2032,Rest of global North,78482518.10116613,1.5C
1992,NetZero,2032,EU and UK,71794615.7532289,1.5C
1992,NetZero,2032,Rest of global South overshoot,44698458.330831185,1.5C
1992,NetZero,2033,USA,161996615.56228656,1.5C
1992,NetZero,2033,Rest of global North,78990550.05738012,1.5C
1992,NetZero,2033,EU and UK,72394738.04382685,1.5C
1992,NetZero,2033,Rest of global South overshoot,45241032.84815445,1.5C
1992,NetZero,2034,USA,162565534.55617577,1.5C
1992,NetZero,2034,Rest of global North,79425052.9722648,1.5C
1992,NetZero,2034,EU and UK,72913244.81972472,1.5C
1992,NetZero,2034,Rest of global South overshoot,45708553.14826988,1.5C
1992,NetZero,2035,USA,163046382.14520127,1.5C
1992,NetZero,2035,Rest of global North,79796640.70603979,1.5C
1992,NetZero,2035,EU and UK,73361209.04066826,1.5C
1992,NetZero,2035,Rest of global South overshoot,46111423.299280696,1.5C
1992,NetZero,2036,USA,163452718.2129807,1.5C
1992,NetZero,2036,Rest of global North,80114402.75879733,1.5C
1992,NetZero,2036,EU and UK,73748205.07776378,1.5C
1992,NetZero,2036,Rest of global South overshoot,46458808.34052937,1.5C
1992,NetZero,2036,China overshoot,872955.0399731398,1.5C
1992,NetZero,2037,USA,163796029.2399565,1.5C
1992,NetZero,2037,Rest of global North,80386122.35309996,1.5C
1992,NetZero,2037,EU and UK,74082511.08830158,1.5C
1992,NetZero,2037,Rest of global South overshoot,46758386.090505145,1.5C
1992,NetZero,2037,China overshoot,1815227.1064344943,1.5C
1992,NetZero,2038,USA,164086042.33617163,1.5C
1992,NetZero,2038,Rest of global North,80618463.51340874,1.5C
1992,NetZero,2038,EU and UK,74371283.54987773,1.5C
1992,NetZero,2038,Rest of global South overshoot,47016604.360279694,1.5C
1992,NetZero,2038,China overshoot,2630112.1411688924,1.5C
1992,NetZero,2039,USA,164330994.4844615,1.5C
1992,NetZero,2039,Rest of global North,80817130.75689225,1.5C
1992,NetZero,2039,EU and UK,74620708.72164895,1.5C
1992,NetZero,2039,Rest of global South overshoot,47239196.46893715,1.5C
1992,NetZero,2039,China overshoot,3334674.328607261,1.5C
1992,NetZero,2040,USA,164537858.10009253,1.5C
1992,NetZero,2040,Rest of global North,80987005.3459063,1.5C
1992,NetZero,2040,EU and UK,74836134.12228607,1.5C
1992,NetZero,2040,Rest of global South overshoot,47431098.992293954,1.5C
1992,NetZero,2040,China overshoot,3943717.766178459,1.5C
1992,NetZero,2041,USA,164712531.8247537,1.5C
1992,NetZero,2041,Rest of global North,81132262.21424761,1.5C
1992,NetZero,2041,EU and UK,75022182.35263221,1.5C
1992,NetZero,2041,Rest of global South overshoot,47596562.95959901,1.5C
1992,NetZero,2041,China overshoot,4470081.145290911,1.5C
1992,NetZero,2042,USA,164860004.83879763,1.5C
1992,NetZero,2042,Rest of global North,81256471.2957928,1.5C
1992,NetZero,2042,EU and UK,75182849.01786949,1.5C
1992,NetZero,2042,Rest of global South overshoot,47742401.50658193,1.5C
1992,NetZero,2042,China overshoot,4924893.458091795,1.5C
1992,NetZero,2043,USA,164984497.59510934,1.5C
1992,NetZero,2043,Rest of global North,81362684.94412377,1.5C
1992,NetZero,2043,EU and UK,75321587.15907547,1.5C
1992,NetZero,2043,Rest of global South overshoot,47875579.8633426,1.5C
1992,NetZero,2043,China overshoot,5317797.788268238,1.5C
1992,NetZero,2044,USA,165089579.57049602,1.5C
1992,NetZero,2044,Rest of global North,81453512.65284891,1.5C
1992,NetZero,2044,EU and UK,75441380.81435664,1.5C
1992,NetZero,2044,Rest of global South overshoot,47990605.98071454,1.5C
1992,NetZero,2044,China overshoot,5657147.314991504,1.5C
1992,NetZero,2045,USA,165178268.7731427,1.5C
1992,NetZero,2045,Rest of global North,81531185.2214017,1.5C
1992,NetZero,2045,EU and UK,75544808.79782031,1.5C
1992,NetZero,2045,Rest of global South overshoot,48089963.96725931,1.5C
1992,NetZero,2045,China overshoot,5950177.491767436,1.5C
1992,NetZero,2046,USA,165253115.94431096,1.5C
1992,NetZero,2046,Rest of global North,81597609.87967624,1.5C
1992,NetZero,2046,EU and UK,75634099.98391975,1.5C
1992,NetZero,2046,Rest of global South overshoot,48175796.570960745,1.5C
1992,NetZero,2046,China overshoot,6203155.915099919,1.5C
1992,NetZero,2047,USA,165316276.52340674,1.5C
1992,NetZero,2047,Rest of global North,81654417.05626054,1.5C
1992,NetZero,2047,EU and UK,75711180.7386583,1.5C
1992,NetZero,2047,Rest of global South overshoot,48249952.40010289,1.5C
1992,NetZero,2047,China overshoot,6421510.985369056,1.5C
1992,NetZero,2048,USA,165369571.8565302,1.5C
1992,NetZero,2048,Rest of global North,81703000.22274433,1.5C
1992,NetZero,2048,EU and UK,75777715.77936661,1.5C
1992,NetZero,2048,Rest of global South overshoot,48314026.25281223,1.5C
1992,NetZero,2048,China overshoot,6609942.458740175,1.5C
1992,NetZero,2049,USA,165414540.67876804,1.5C
1992,NetZero,2049,Rest of global North,81744550.33940293,1.5C
1992,NetZero,2049,EU and UK,75835143.63035266,1.5C
1992,NetZero,2049,Rest of global South overshoot,48369394.049512945,1.5C
1992,NetZero,2049,China overshoot,6772518.304501981,1.5C
1992,NetZero,2050,USA,165452482.58846807,1.5C
1992,NetZero,2050,Rest of global North,81780085.48850293,1.5C
1992,NetZero,2050,EU and UK,75884707.26405266,1.5C
1992,NetZero,2050,Rest of global South overshoot,48417243.01401295,1.5C
1992,NetZero,2050,China overshoot,6912758.82120198,1.5C
1850,BAU,2020,Rest of global South,-388404928.2275065,1.5C
1850,BAU,2020,India,-300445787.61509323,1.5C
1850,BAU,2020,China,-221139068.49152267,1.5C
1850,BAU,2020,Sub-Sah. Africa,-199248475.36376947,1.5C
1850,BAU,2020,Global North undershoot,-1592521.0047807097,1.5C
1850,BAU,2021,Rest of global South,-382508146.105699,1.5C
1850,BAU,2021,India,-298170442.80824023,1.5C
1850,BAU,2021,China,-209952510.5091789,1.5C
1850,BAU,2021,Sub-Sah. Africa,-198747032.22339883,1.5C
1850,BAU,2021,Global North undershoot,-1410494.5175785306,1.5C
1850,BAU,2022,Rest of global South,-376531027.295758,1.5C
1850,BAU,2022,India,-295827411.3381296,1.5C
1850,BAU,2022,China,-198266741.17240563,1.5C
1850,BAU,2022,Sub-Sah. Africa,-198234583.79127508,1.5C
1850,BAU,2022,Global North undershoot,-1239860.4247378935,1.5C
1850,BAU,2023,Rest of global South,-370457440.64316964,1.5C
1850,BAU,2023,India,-293416693.2047612,1.5C
1850,BAU,2023,Sub-Sah. Africa,-197711279.35859218,1.5C
1850,BAU,2023,China,-186081760.48120287,1.5C
1850,BAU,2023,Global North undershoot,-1120532.3350959085,1.5C
1850,BAU,2024,Rest of global South,-364399720.43392664,1.5C
1850,BAU,2024,India,-290938288.4081352,1.5C
1850,BAU,2024,Sub-Sah. Africa,-197177318.85249284,1.5C
1850,BAU,2024,China,-173397568.43557057,1.5C
1850,BAU,2024,Global North undershoot,-1035406.9242680494,1.5C
1850,BAU,2025,Rest of global South,-358806218.86058116,1.5C
1850,BAU,2025,India,-288392196.94825137,1.5C
1850,BAU,2025,Sub-Sah. Africa,-196632521.28537676,1.5C
1850,BAU,2025,China,-160214165.0355088,1.5C
1850,BAU,2025,Global North undershoot,-949241.2093230187,1.5C
1850,BAU,2026,Rest of global South,-353123981.148013,1.5C
1850,BAU,2026,India,-285778418.82510996,1.5C
1850,BAU,2026,Sub-Sah. Africa,-196076630.7206478,1.5C
1850,BAU,2026,China,-146531550.28101748,1.5C
1850,BAU,2026,Global North undershoot,-862035.1902608171,1.5C
1850,BAU,2027,Rest of global South,-347378312.12162375,1.5C
1850,BAU,2027,India,-283096954.03871083,1.5C
1850,BAU,2027,Sub-Sah. Africa,-195509631.5643301,1.5C
1850,BAU,2027,China,-132349724.17209673,1.5C
1850,BAU,2027,Global North undershoot,-773788.867081444,1.5C
1850,BAU,2028,Rest of global South,-341566557.8671354,1.5C
1850,BAU,2028,India,-280347802.589054,1.5C
1850,BAU,2028,Sub-Sah. Africa,-194931654.22156164,1.5C
1850,BAU,2028,China,-117668686.70874643,1.5C
1850,BAU,2028,Global North undershoot,-684502.2397848995,1.5C
1850,BAU,2029,Rest of global South,-335667385.24992585,1.5C
1850,BAU,2029,India,-277530964.4761394,1.5C
1850,BAU,2029,Sub-Sah. Africa,-194342719.1186316,1.5C
1850,BAU,2029,China,-102488437.8909666,1.5C
1850,BAU,2029,Global North undershoot,-594175.3083711837,1.5C
1850,BAU,2030,Rest of global South,-329685159.51963633,1.5C
1850,BAU,2030,India,-274646439.6999672,1.5C
